conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider 
NAME_TYPE:1,Primary,,NAME_TYPE_AUTHORITY_DOCUMENT.csv,Index,CVAST
NAME_TYPE:2,Alternative,,NAME_TYPE_AUTHORITY_DOCUMENT.csv,Index,CVAST
NAME_TYPE:3,Historic,,NAME_TYPE_AUTHORITY_DOCUMENT.csv,Index,CVAST
NAME_TYPE:4,Catalogue number,,NAME_TYPE_AUTHORITY_DOCUMENT.csv,Index,CVAST
